EST,Max_TemperatureF,Mean_TemperatureF,Min_TemperatureF,Max_Dew_PointF,MeanDew_PointF,Min_DewpointF,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_PressureIn,Mean_Sea_Level_PressureIn,Min_Sea_Level_PressureIn,Max_VisibilityMiles,Mean_VisibilityMiles,Min_VisibilityMiles,Max_Wind_SpeedMPH,Mean_Wind_SpeedMPH,Max_Gust_SpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees,month,day,year,month_day,dow,week,date,city,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Max_Dew_PointC,MeanDew_PointC,Min_DewpointC
1996-4-11,56,44,33,39,32,25,75,60,49,29.85,29.76,29.64,20,13,7,10,7,NA,0,5,,242,4,11,1996,04-11,4,14,1996-04-11,Toronto,13.3333333333333,6.66666666666669,0.555555555555543,3.88888888888891,0,-3.88888888888891
1996-4-12,46,42,39,41,40,39,100,90,76,29.84,29.74,29.62,10,6,1,17,8,NA,0.45,8,Fog-Rain-Thunderstorm,15,4,12,1996,04-12,5,14,1996-04-12,Toronto,7.77777777777777,5.55555555555554,3.88888888888891,5,4.44444444444446,3.88888888888891
1996-4-13,41,37,33,39,32,27,100,86,65,29.9,29.79,29.69,20,8,1,25,12,37,0.75,8,Fog-Rain,83,4,13,1996,04-13,6,14,1996-04-13,Toronto,5,2.77777777777777,0.555555555555543,3.88888888888891,0,-2.77777777777777
1996-4-14,44,38,32,36,32,28,100,81,61,30.18,30.04,29.77,20,13,1,18,8,23,0.04,7,Fog,338,4,14,1996,04-14,7,15,1996-04-14,Toronto,6.66666666666669,3.33333333333331,0,2.22222222222223,0,-2.22222222222223
1996-4-15,46,39,32,45,35,28,100,81,57,30.17,29.85,29.55,20,10,3,34,11,50,0.33,7,Fog-Rain,110,4,15,1996,04-15,1,15,1996-04-15,Toronto,7.77777777777777,3.88888888888891,0,7.22222222222223,1.66666666666669,-2.22222222222223
1996-4-16,46,42,35,45,35,28,100,80,65,29.75,29.61,29.48,20,13,1,29,13,34,0.02,7,Fog-Rain,260,4,16,1996,04-16,2,15,1996-04-16,Toronto,7.77777777777777,5.55555555555554,1.66666666666669,7.22222222222223,1.66666666666669,-2.22222222222223
1996-4-17,48,40,33,32,28,23,87,65,46,30.03,29.9,29.75,20,16,15,25,18,32,0,5,Snow,306,4,17,1996,04-17,3,15,1996-04-17,Toronto,8.88888888888891,4.44444444444446,0.555555555555543,0,-2.22222222222223,-5
1996-4-18,57,45,33,34,30,27,81,57,36,30.08,30,29.86,15,14,10,17,7,25,0,3,,130,4,18,1996,04-18,4,15,1996-04-18,Toronto,13.8888888888889,7.22222222222223,0.555555555555543,1.11111111111109,-1.11111111111109,-2.77777777777777
1996-4-19,71,55,39,55,41,30,92,60,27,29.84,29.77,29.74,15,12,5,29,8,41,0.12,6,Fog-Rain-Thunderstorm,193,4,19,1996,04-19,5,15,1996-04-19,Toronto,21.6666666666667,12.7777777777778,3.88888888888891,12.7777777777778,5,-1.11111111111109
1996-4-20,66,58,50,58,50,39,100,76,45,29.8,29.64,29.52,20,10,1,22,9,34,0.41,7,Fog-Rain-Hail-Thunderstorm,173,4,20,1996,04-20,6,15,1996-04-20,Toronto,18.8888888888889,14.4444444444445,10,14.4444444444445,10,3.88888888888891
1996-4-21,55,52,50,46,44,39,82,72,63,30.17,30,29.68,20,16,15,28,15,55,0,6,,264,4,21,1996,04-21,7,16,1996-04-21,Toronto,12.7777777777778,11.1111111111111,10,7.77777777777777,6.66666666666669,3.88888888888891
1996-4-22,54,46,37,52,43,36,100,90,71,30.16,29.99,29.83,15,6,0,18,5,25,0.08,7,Fog-Rain-Thunderstorm,114,4,22,1996,04-22,1,16,1996-04-22,Toronto,12.2222222222222,7.77777777777777,2.77777777777777,11.1111111111111,6.11111111111109,2.22222222222223
1996-4-23,48,42,35,45,38,30,100,92,81,29.97,29.9,29.83,15,7,1,34,14,38,0.16,7,Fog-Rain,341,4,23,1996,04-23,2,16,1996-04-23,Toronto,8.88888888888891,5.55555555555554,1.66666666666669,7.22222222222223,3.33333333333331,-1.11111111111109
1996-4-24,50,40,30,41,30,25,93,73,57,30.06,29.96,29.83,20,13,6,21,11,32,0.02,5,Rain-Thunderstorm,274,4,24,1996,04-24,3,16,1996-04-24,Toronto,10,4.44444444444446,-1.11111111111109,5,-1.11111111111109,-3.88888888888891
1996-4-25,60,42,32,45,36,27,100,82,55,29.9,29.62,29.27,15,8,3,30,7,40,0,7,Fog-Rain,94,4,25,1996,04-25,4,16,1996-04-25,Toronto,15.5555555555555,5.55555555555554,0,7.22222222222223,2.22222222222223,-2.77777777777777
1996-4-26,61,47,32,48,41,27,87,71,42,29.71,29.38,29.29,20,14,6,37,19,48,0.06,6,Rain,246,4,26,1996,04-26,5,16,1996-04-26,Toronto,16.1111111111111,8.33333333333331,0,8.88888888888891,5,-2.77777777777777
1996-4-27,44,37,30,34,24,20,86,64,46,30.09,29.94,29.75,20,14,7,34,18,40,0,6,Rain-Snow,287,4,27,1996,04-27,6,16,1996-04-27,Toronto,6.66666666666669,2.77777777777777,-1.11111111111109,1.11111111111109,-4.44444444444446,-6.66666666666669
1996-4-28,55,42,28,34,26,21,80,55,32,30.26,30.21,30.1,15,15,15,20,5,25,0.08,4,,292,4,28,1996,04-28,7,17,1996-04-28,Toronto,12.7777777777778,5.55555555555554,-2.22222222222223,1.11111111111109,-3.33333333333331,-6.11111111111109
1996-4-29,50,45,40,43,30,21,100,59,37,30.25,30.03,29.85,20,14,5,29,11,33,0.33,8,Rain,69,4,29,1996,04-29,1,17,1996-04-29,Toronto,10,7.22222222222223,4.44444444444446,6.11111111111109,-1.11111111111109,-6.11111111111109
1996-4-30,50,46,42,48,41,34,100,86,62,29.8,29.54,29.42,20,7,0,31,16,45,0.44,8,Fog-Rain-Thunderstorm,131,4,30,1996,04-30,2,17,1996-04-30,Toronto,10,7.77777777777777,5.55555555555554,8.88888888888891,5,1.11111111111109
1996-5-1,57,48,39,43,37,30,93,71,51,29.86,29.72,29.65,15,12,2,37,19,50,0.31,6,Fog-Rain-Thunderstorm,230,5,1,1996,05-01,3,17,1996-05-01,Toronto,13.8888888888889,8.88888888888891,3.88888888888891,6.11111111111109,2.77777777777777,-1.11111111111109
1996-5-2,59,46,33,36,33,30,93,59,36,30.01,29.97,29.88,20,17,6,17,9,29,0,4,,227,5,2,1996,05-02,4,17,1996-05-02,Toronto,15,7.77777777777777,0.555555555555543,2.22222222222223,0.555555555555543,-1.11111111111109
1996-5-3,55,46,37,41,35,27,87,62,35,30.05,30.01,29.97,20,12,6,10,5,NA,0,6,Rain,177,5,3,1996,05-03,5,17,1996-05-03,Toronto,12.7777777777778,7.77777777777777,2.77777777777777,5,1.66666666666669,-2.77777777777777
1996-5-4,51,46,42,45,41,36,87,80,71,30.13,30.05,30.01,15,9,6,10,3,NA,0,7,Fog-Rain,337,5,4,1996,05-04,6,17,1996-05-04,Toronto,10.5555555555555,7.77777777777777,5.55555555555554,7.22222222222223,5,2.22222222222223
1996-5-5,51,44,37,34,30,25,81,57,37,30.29,30.21,30.14,15,15,15,14,9,NA,0,5,,50,5,5,1996,05-05,7,18,1996-05-05,Toronto,10.5555555555555,6.66666666666669,2.77777777777777,1.11111111111109,-1.11111111111109,-3.88888888888891
1996-5-6,53,48,44,32,26,21,61,43,28,30.41,30.3,30.14,20,15,15,14,8,NA,0,5,Rain,109,5,6,1996,05-06,1,18,1996-05-06,Toronto,11.6666666666667,8.88888888888891,6.66666666666669,0,-3.33333333333331,-6.11111111111109
1996-5-7,57,45,33,34,28,21,87,50,28,30.47,30.36,30.22,20,16,15,14,6,NA,0,5,,69,5,7,1996,05-07,2,18,1996-05-07,Toronto,13.8888888888889,7.22222222222223,0.555555555555543,1.11111111111109,-2.22222222222223,-6.11111111111109
1996-5-8,60,50,39,45,36,32,81,58,36,30.26,30.22,30.14,20,14,7,16,5,20,0.05,6,Rain,78,5,8,1996,05-08,3,18,1996-05-08,Toronto,15.5555555555555,10,3.88888888888891,7.22222222222223,2.22222222222223,0
1996-5-9,59,54,48,54,48,43,100,82,67,30.16,30.13,30.09,10,6,1,10,5,NA,0.12,8,Fog-Rain,117,5,9,1996,05-09,4,18,1996-05-09,Toronto,15,12.2222222222222,8.88888888888891,12.2222222222222,8.88888888888891,6.11111111111109
1996-5-10,66,58,50,61,56,46,100,95,80,30.05,29.93,29.78,15,5,0,22,5,25,0.44,8,Fog-Rain,167,5,10,1996,05-10,5,18,1996-05-10,Toronto,18.8888888888889,14.4444444444445,10,16.1111111111111,13.3333333333333,7.77777777777777
1996-5-11,48,44,40,46,40,34,100,91,76,29.93,29.89,29.86,10,8,3,23,15,26,0.56,8,Fog-Rain,350,5,11,1996,05-11,6,18,1996-05-11,Toronto,8.88888888888891,6.66666666666669,4.44444444444446,7.77777777777777,4.44444444444446,1.11111111111109
1996-5-12,46,42,37,32,27,19,75,57,37,30.02,29.92,29.86,15,15,15,21,14,32,0.04,6,,323,5,12,1996,05-12,7,19,1996-05-12,Toronto,7.77777777777777,5.55555555555554,2.77777777777777,0,-2.77777777777777,-7.22222222222223
1996-5-13,50,41,32,27,24,19,80,50,32,30.22,30.14,30.03,15,15,15,22,11,28,0,4,,292,5,13,1996,05-13,1,19,1996-05-13,Toronto,10,5,0,-2.77777777777777,-4.44444444444446,-7.22222222222223
1996-5-14,60,48,37,32,29,23,65,46,29,30.31,30.26,30.22,15,14,10,23,8,34,0,5,,235,5,14,1996,05-14,2,19,1996-05-14,Toronto,15.5555555555555,8.88888888888891,2.77777777777777,0,-1.66666666666669,-5
1996-5-15,62,50,39,37,31,25,87,47,33,30.29,30.2,30.1,15,14,10,14,5,NA,0,6,,123,5,15,1996,05-15,3,19,1996-05-15,Toronto,16.6666666666667,10,3.88888888888891,2.77777777777777,-0.555555555555543,-3.88888888888891
1996-5-16,57,52,48,46,43,39,76,72,66,30.11,30.07,30.04,15,10,5,8,5,NA,0.06,8,Rain,143,5,16,1996,05-16,4,19,1996-05-16,Toronto,13.8888888888889,11.1111111111111,8.88888888888891,7.77777777777777,6.11111111111109,3.88888888888891
1996-5-17,62,55,48,52,46,43,87,71,59,30.05,30,29.93,10,8,5,9,2,NA,0,7,,149,5,17,1996,05-17,5,19,1996-05-17,Toronto,16.6666666666667,12.7777777777778,8.88888888888891,11.1111111111111,7.77777777777777,6.11111111111109
1996-5-18,84,68,51,69,55,43,88,69,55,29.93,29.79,29.66,10,8,6,30,7,37,0,5,Rain,154,5,18,1996,05-18,6,19,1996-05-18,Toronto,28.8888888888889,20,10.5555555555555,20.5555555555555,12.7777777777778,6.11111111111109
1996-5-19,84,74,64,68,61,55,78,64,51,29.79,29.68,29.55,15,13,6,32,9,45,0,6,,233,5,19,1996,05-19,7,20,1996-05-19,Toronto,28.8888888888889,23.3333333333333,17.7777777777778,20,16.1111111111111,12.7777777777778
1996-5-20,78,69,59,70,64,57,94,78,57,29.65,29.58,29.53,15,10,2,23,12,24,0.53,7,Fog-Rain-Thunderstorm,274,5,20,1996,05-20,1,20,1996-05-20,Toronto,25.5555555555555,20.5555555555555,15,21.1111111111111,17.7777777777778,13.8888888888889
1996-5-21,71,64,57,57,52,46,100,70,43,29.74,29.65,29.55,15,6,4,17,6,NA,1.15,6,Fog-Rain-Thunderstorm,319,5,21,1996,05-21,2,20,1996-05-21,Toronto,21.6666666666667,17.7777777777778,13.8888888888889,13.8888888888889,11.1111111111111,7.77777777777777
1996-5-22,69,61,53,51,48,44,88,63,41,29.89,29.81,29.73,20,15,6,20,10,22,0.04,5,Fog-Rain-Thunderstorm,303,5,22,1996,05-22,3,20,1996-05-22,Toronto,20.5555555555555,16.1111111111111,11.6666666666667,10.5555555555555,8.88888888888891,6.66666666666669
1996-5-23,64,56,48,54,48,45,94,78,52,30.01,29.93,29.89,15,11,3,13,4,NA,0.12,5,Fog-Rain,157,5,23,1996,05-23,4,20,1996-05-23,Toronto,17.7777777777778,13.3333333333333,8.88888888888891,12.2222222222222,8.88888888888891,7.22222222222223
1996-5-24,60,53,46,50,36,30,88,56,36,30.27,30.2,30.02,20,17,15,16,10,22,0,5,,11,5,24,1996,05-24,5,20,1996-05-24,Toronto,15.5555555555555,11.6666666666667,7.77777777777777,10,2.22222222222223,-1.11111111111109
1996-5-25,62,50,39,36,31,23,75,47,28,30.32,30.26,30.17,20,18,15,15,9,NA,0,4,,6,5,25,1996,05-25,6,20,1996-05-25,Toronto,16.6666666666667,10,3.88888888888891,2.22222222222223,-0.555555555555543,-5
1996-5-26,61,54,46,41,31,25,76,43,24,30.2,30.14,30.07,15,15,15,15,8,21,0,7,,51,5,26,1996,05-26,7,21,1996-05-26,Toronto,16.1111111111111,12.2222222222222,7.77777777777777,5,-0.555555555555543,-3.88888888888891
1996-5-27,66,54,41,37,32,25,81,43,26,30.11,30.07,30.01,20,16,6,15,7,18,0.02,4,,58,5,27,1996,05-27,1,21,1996-05-27,Toronto,18.8888888888889,12.2222222222222,5,2.77777777777777,0,-3.88888888888891
1996-5-28,68,58,48,45,41,36,76,54,36,30.06,29.99,29.92,20,16,15,15,5,21,0,4,,60,5,28,1996,05-28,2,21,1996-05-28,Toronto,20,14.4444444444445,8.88888888888891,7.22222222222223,5,2.22222222222223
1996-5-29,60,52,44,45,32,25,72,45,34,30.1,30.05,29.93,20,16,15,21,14,25,0,4,,7,5,29,1996,05-29,3,21,1996-05-29,Toronto,15.5555555555555,11.1111111111111,6.66666666666669,7.22222222222223,0,-3.88888888888891
1996-5-30,66,54,42,43,35,30,76,49,26,30.2,30.16,30.1,20,17,15,14,10,22,0,2,,343,5,30,1996,05-30,4,21,1996-05-30,Toronto,18.8888888888889,12.2222222222222,5.55555555555554,6.11111111111109,1.66666666666669,-1.11111111111109
1996-5-31,71,56,42,41,35,30,81,47,24,30.25,30.22,30.18,20,18,15,9,3,NA,0.06,2,,298,5,31,1996,05-31,5,21,1996-05-31,Toronto,21.6666666666667,13.3333333333333,5.55555555555554,5,1.66666666666669,-1.11111111111109
1996-6-1,75,62,48,44,40,37,76,48,27,30.32,30.26,30.22,15,14,10,13,4,NA,0,4,,164,6,1,1996,06-01,6,21,1996-06-01,Toronto,23.8888888888889,16.6666666666667,8.88888888888891,6.66666666666669,4.44444444444446,2.77777777777777
1996-6-2,71,61,51,57,46,37,76,60,45,30.21,30.15,30.09,15,11,6,25,4,31,0,7,Rain,180,6,2,1996,06-02,7,22,1996-06-02,Toronto,21.6666666666667,16.1111111111111,10.5555555555555,13.8888888888889,7.77777777777777,2.77777777777777
1996-6-3,69,64,60,61,60,57,95,88,73,30.06,29.98,29.89,10,6,3,14,6,NA,0,5,,152,6,3,1996,06-03,1,22,1996-06-03,Toronto,20.5555555555555,17.7777777777778,15.5555555555555,16.1111111111111,15.5555555555555,13.8888888888889
1996-6-4,68,62,55,61,57,54,100,89,72,29.89,29.86,29.84,10,4,0,14,4,NA,0,7,Fog-Rain-Thunderstorm,165,6,4,1996,06-04,2,22,1996-06-04,Toronto,20,16.6666666666667,12.7777777777778,16.1111111111111,13.8888888888889,12.2222222222222
1996-6-5,66,60,55,54,51,48,94,77,56,30.1,30,29.89,15,9,3,17,8,30,0,6,Rain-Thunderstorm,235,6,5,1996,06-05,3,22,1996-06-05,Toronto,18.8888888888889,15.5555555555555,12.7777777777778,12.2222222222222,10.5555555555555,8.88888888888891
1996-6-6,64,58,53,54,50,48,88,77,63,30.15,30.1,29.98,10,9,4,12,5,NA,0.02,7,Rain,115,6,6,1996,06-06,4,22,1996-06-06,Toronto,17.7777777777778,14.4444444444445,11.6666666666667,12.2222222222222,10,8.88888888888891
1996-6-7,66,62,57,64,60,57,100,98,94,29.95,29.88,29.84,10,3,0,10,3,NA,0,7,Fog-Rain,68,6,7,1996,06-07,5,22,1996-06-07,Toronto,18.8888888888889,16.6666666666667,13.8888888888889,17.7777777777778,15.5555555555555,13.8888888888889
1996-6-8,62,60,59,61,60,59,100,97,93,30.08,30.01,29.95,10,5,0,14,8,NA,0,7,Fog-Rain,66,6,8,1996,06-08,6,22,1996-06-08,Toronto,16.6666666666667,15.5555555555555,15,16.1111111111111,15.5555555555555,15
1996-6-9,66,62,57,66,59,55,100,94,88,30.09,30.05,30.02,10,5,3,12,8,NA,0,7,Rain,80,6,9,1996,06-09,7,23,1996-06-09,Toronto,18.8888888888889,16.6666666666667,13.8888888888889,18.8888888888889,15,12.7777777777778
1996-6-10,78,69,60,68,65,61,100,85,65,30.02,29.98,29.91,10,7,1,8,5,NA,0,5,Rain-Thunderstorm,128,6,10,1996,06-10,1,23,1996-06-10,Toronto,25.5555555555555,20.5555555555555,15.5555555555555,20,18.3333333333333,16.1111111111111
1996-6-11,78,71,64,64,63,59,100,75,51,29.99,29.91,29.84,15,7,0,14,4,NA,0,7,Fog-Rain-Thunderstorm,165,6,11,1996,06-11,2,23,1996-06-11,Toronto,25.5555555555555,21.6666666666667,17.7777777777778,17.7777777777778,17.2222222222222,15
1996-6-12,73,66,60,64,62,61,100,90,69,29.91,29.87,29.84,10,4,0,12,4,NA,0.79,6,Fog-Rain-Thunderstorm,145,6,12,1996,06-12,3,23,1996-06-12,Toronto,22.7777777777778,18.8888888888889,15.5555555555555,17.7777777777778,16.6666666666667,16.1111111111111
1996-6-13,73,67,61,66,63,60,100,88,73,29.9,29.87,29.84,10,6,3,15,4,NA,0.14,5,Rain-Thunderstorm,179,6,13,1996,06-13,4,23,1996-06-13,Toronto,22.7777777777778,19.4444444444445,16.1111111111111,18.8888888888889,17.2222222222222,15.5555555555555
1996-6-14,80,72,64,67,63,54,94,76,48,29.96,29.89,29.85,20,9,3,13,3,NA,0,4,Rain,324,6,14,1996,06-14,5,23,1996-06-14,Toronto,26.6666666666667,22.2222222222222,17.7777777777778,19.4444444444445,17.2222222222222,12.2222222222222
1996-6-15,80,70,60,61,56,51,88,65,45,30.07,29.99,29.95,15,10,6,15,6,NA,0,2,,331,6,15,1996,06-15,6,23,1996-06-15,Toronto,26.6666666666667,21.1111111111111,15.5555555555555,16.1111111111111,13.3333333333333,10.5555555555555
1996-6-16,70,64,57,56,54,51,82,67,60,30.12,30.09,30.08,15,14,1,9,5,NA,0,7,,146,6,16,1996,06-16,7,24,1996-06-16,Toronto,21.1111111111111,17.7777777777778,13.8888888888889,13.3333333333333,12.2222222222222,10.5555555555555
1996-6-17,73,66,59,63,58,55,88,72,53,30.09,30.06,30.02,15,8,4,6,3,NA,0,7,Rain,321,6,17,1996,06-17,1,24,1996-06-17,Toronto,22.7777777777778,18.8888888888889,15,17.2222222222222,14.4444444444445,12.7777777777778
1996-6-18,66,63,60,64,59,54,100,84,68,30.02,29.97,29.92,10,6,2,15,5,NA,0.28,8,Rain,86,6,18,1996,06-18,2,24,1996-06-18,Toronto,18.8888888888889,17.2222222222222,15.5555555555555,17.7777777777778,15,12.2222222222222
1996-6-19,73,66,60,68,65,61,100,92,83,29.88,29.85,29.83,10,4,1,13,6,NA,0.34,7,Rain,86,6,19,1996,06-19,3,24,1996-06-19,Toronto,22.7777777777778,18.8888888888889,15.5555555555555,20,18.3333333333333,16.1111111111111
1996-6-20,71,66,62,67,64,62,100,95,82,29.83,29.8,29.76,20,4,0,15,5,NA,0.63,7,Fog-Rain-Thunderstorm,95,6,20,1996,06-20,4,24,1996-06-20,Toronto,21.6666666666667,18.8888888888889,16.6666666666667,19.4444444444445,17.7777777777778,16.6666666666667
1996-6-21,78,69,60,61,57,52,94,68,39,29.9,29.85,29.81,20,14,1,12,7,NA,0,4,Rain,274,6,21,1996,06-21,5,24,1996-06-21,Toronto,25.5555555555555,20.5555555555555,15.5555555555555,16.1111111111111,13.8888888888889,11.1111111111111
1996-6-22,77,68,57,72,60,48,95,78,63,29.85,29.73,29.58,20,10,1,26,8,NA,0.16,6,Rain-Thunderstorm,238,6,22,1996,06-22,6,24,1996-06-22,Toronto,25,20,13.8888888888889,22.2222222222222,15.5555555555555,8.88888888888891
1996-6-23,71,61,51,55,50,45,88,74,57,30.01,29.93,29.84,20,16,15,12,7,NA,0,2,,324,6,23,1996,06-23,7,25,1996-06-23,Toronto,21.6666666666667,16.1111111111111,10.5555555555555,12.7777777777778,10,7.22222222222223
1996-6-24,66,62,57,61,58,52,97,88,72,29.97,29.86,29.77,15,10,4,16,4,NA,0.36,7,Rain-Thunderstorm,148,6,24,1996,06-24,1,25,1996-06-24,Toronto,18.8888888888889,16.6666666666667,13.8888888888889,16.1111111111111,14.4444444444445,11.1111111111111
1996-6-25,73,65,57,61,53,50,94,72,45,30.12,29.97,29.83,20,11,4,18,14,30,0,4,,340,6,25,1996,06-25,2,25,1996-06-25,Toronto,22.7777777777778,18.3333333333333,13.8888888888889,16.1111111111111,11.6666666666667,10
1996-6-26,75,63,51,55,51,46,82,67,50,30.24,30.18,30.12,20,16,15,10,6,NA,0,2,,347,6,26,1996,06-26,3,25,1996-06-26,Toronto,23.8888888888889,17.2222222222222,10.5555555555555,12.7777777777778,10.5555555555555,7.77777777777777
1996-6-27,80,68,55,61,55,51,88,70,51,30.21,30.15,30.05,20,15,10,13,4,NA,0,4,,308,6,27,1996,06-27,4,25,1996-06-27,Toronto,26.6666666666667,20,12.7777777777778,16.1111111111111,12.7777777777778,10.5555555555555
1996-6-28,72,67,62,61,56,49,88,71,46,30.21,30.14,30.1,15,11,7,10,5,NA,0,4,,105,6,28,1996,06-28,5,25,1996-06-28,Toronto,22.2222222222222,19.4444444444445,16.6666666666667,16.1111111111111,13.3333333333333,9.44444444444446
1996-6-29,76,68,60,70,63,55,100,86,73,30.09,29.96,29.8,15,6,1,10,4,NA,0.55,7,Rain-Thunderstorm,175,6,29,1996,06-29,6,25,1996-06-29,Toronto,24.4444444444445,20,15.5555555555555,21.1111111111111,17.2222222222222,12.7777777777778
1996-6-30,85,76,68,75,68,63,100,74,48,29.84,29.78,29.72,20,7,2,21,6,30,0,4,,275,6,30,1996,06-30,7,26,1996-06-30,Toronto,29.4444444444445,24.4444444444445,20,23.8888888888889,20,17.2222222222222
1996-7-1,78,70,62,64,57,52,83,60,44,29.93,29.9,29.86,20,17,15,17,8,NA,0,1,,299,7,1,1996,07-01,1,26,1996-07-01,Toronto,25.5555555555555,21.1111111111111,16.6666666666667,17.7777777777778,13.8888888888889,11.1111111111111
1996-7-2,77,67,57,61,56,50,100,72,44,29.88,29.8,29.7,20,16,4,12,3,NA,0,5,Rain-Thunderstorm,331,7,2,1996,07-02,2,26,1996-07-02,Toronto,25,19.4444444444445,13.8888888888889,16.1111111111111,13.3333333333333,10
1996-7-3,62,60,57,59,54,50,94,82,63,29.78,29.71,29.67,20,16,6,28,14,31,0,8,Rain,337,7,3,1996,07-03,3,26,1996-07-03,Toronto,16.6666666666667,15.5555555555555,13.8888888888889,15,12.2222222222222,10
1996-7-4,73,66,59,54,50,45,82,58,38,29.89,29.8,29.75,20,18,15,21,15,NA,0,4,,328,7,4,1996,07-04,4,26,1996-07-04,Toronto,22.7777777777778,18.8888888888889,15,12.2222222222222,10,7.22222222222223
1996-7-5,80,66,53,54,49,46,77,52,32,29.98,29.93,29.9,20,16,15,16,8,NA,0,3,,276,7,5,1996,07-05,5,26,1996-07-05,Toronto,26.6666666666667,18.8888888888889,11.6666666666667,12.2222222222222,9.44444444444446,7.77777777777777
1996-7-6,77,72,66,64,58,48,78,66,49,29.97,29.94,29.9,20,15,12,14,9,NA,0,6,,279,7,6,1996,07-06,6,26,1996-07-06,Toronto,25,22.2222222222222,18.8888888888889,17.7777777777778,14.4444444444445,8.88888888888891
1996-7-7,75,68,62,66,61,55,94,78,65,29.94,29.79,29.65,15,12,7,8,3,NA,0,6,Rain-Thunderstorm,147,7,7,1996,07-07,7,27,1996-07-07,Toronto,23.8888888888889,20,16.6666666666667,18.8888888888889,16.1111111111111,12.7777777777778
1996-7-8,77,67,57,66,56,52,100,73,47,29.72,29.68,29.61,20,13,6,17,6,NA,0,5,Rain,246,7,8,1996,07-08,1,27,1996-07-08,Toronto,25,19.4444444444445,13.8888888888889,18.8888888888889,13.3333333333333,11.1111111111111
1996-7-9,68,62,57,59,54,46,94,76,59,29.86,29.71,29.6,20,14,10,15,8,NA,0,4,,299,7,9,1996,07-09,2,27,1996-07-09,Toronto,20,16.6666666666667,13.8888888888889,15,12.2222222222222,7.77777777777777
1996-7-10,69,60,50,52,49,46,87,68,46,30.18,30.02,29.86,15,15,15,15,10,NA,0,3,,297,7,10,1996,07-10,3,27,1996-07-10,Toronto,20.5555555555555,15.5555555555555,10,11.1111111111111,9.44444444444446,7.77777777777777
1996-7-11,77,65,53,57,50,45,77,56,38,30.24,30.21,30.19,20,18,15,12,5,NA,0,2,,253,7,11,1996,07-11,4,27,1996-07-11,Toronto,25,18.3333333333333,11.6666666666667,13.8888888888889,10,7.22222222222223
1996-7-12,75,65,55,61,57,52,94,68,53,30.2,30.12,30.01,15,11,6,15,4,NA,0,6,,104,7,12,1996,07-12,5,27,1996-07-12,Toronto,23.8888888888889,18.3333333333333,12.7777777777778,16.1111111111111,13.8888888888889,11.1111111111111
1996-7-13,77,70,64,64,63,59,94,80,65,29.99,29.86,29.75,12,6,3,10,5,NA,0,6,Rain,115,7,13,1996,07-13,6,27,1996-07-13,Toronto,25,21.1111111111111,17.7777777777778,17.7777777777778,17.2222222222222,15
1996-7-14,82,73,64,66,62,57,94,67,42,29.87,29.83,29.77,20,12,2,14,5,NA,0,5,,216,7,14,1996,07-14,7,28,1996-07-14,Toronto,27.7777777777778,22.7777777777778,17.7777777777778,18.8888888888889,16.6666666666667,13.8888888888889
1996-7-15,75,70,64,66,64,61,100,85,61,29.89,29.82,29.78,20,10,2,17,6,NA,0,7,Rain,221,7,15,1996,07-15,1,28,1996-07-15,Toronto,23.8888888888889,21.1111111111111,17.7777777777778,18.8888888888889,17.7777777777778,16.1111111111111
1996-7-16,80,71,62,64,61,57,94,70,45,29.99,29.94,29.87,20,16,10,23,8,34,0,2,,253,7,16,1996,07-16,2,28,1996-07-16,Toronto,26.6666666666667,21.6666666666667,16.6666666666667,17.7777777777778,16.1111111111111,13.8888888888889
1996-7-17,84,73,62,64,60,57,94,65,42,30.12,30.07,29.99,20,16,12,16,7,NA,0,3,,288,7,17,1996,07-17,3,28,1996-07-17,Toronto,28.8888888888889,22.7777777777778,16.6666666666667,17.7777777777778,15.5555555555555,13.8888888888889
1996-7-18,78,71,64,70,64,61,94,78,65,30.12,29.98,29.79,15,9,3,12,5,NA,0,5,,148,7,18,1996,07-18,4,28,1996-07-18,Toronto,25.5555555555555,21.6666666666667,17.7777777777778,21.1111111111111,17.7777777777778,16.1111111111111
1996-7-19,73,66,59,72,66,52,100,87,77,29.94,29.68,29.51,20,12,2,34,14,46,0,6,Rain-Thunderstorm,284,7,19,1996,07-19,5,28,1996-07-19,Toronto,22.7777777777778,18.8888888888889,15,22.2222222222222,18.8888888888889,11.1111111111111
1996-7-20,71,63,55,55,49,46,82,59,41,30.03,29.99,29.95,15,15,15,26,17,34,0,1,,324,7,20,1996,07-20,6,28,1996-07-20,Toronto,21.6666666666667,17.2222222222222,12.7777777777778,12.7777777777778,9.44444444444446,7.77777777777777
1996-7-21,75,65,55,52,50,48,82,59,41,30.04,30,29.96,15,15,15,14,7,NA,0,3,,330,7,21,1996,07-21,7,29,1996-07-21,Toronto,23.8888888888889,18.3333333333333,12.7777777777778,11.1111111111111,10,8.88888888888891
1996-7-22,78,66,53,57,53,48,88,61,39,29.99,29.92,29.85,20,17,15,14,3,NA,0,1,,196,7,22,1996,07-22,1,29,1996-07-22,Toronto,25.5555555555555,18.8888888888889,11.6666666666667,13.8888888888889,11.6666666666667,8.88888888888891
